customer_id,gender,past_3_years_bike_related_purchases,Age_group,job_industry_category,wealth_segment,owns_car,state,monetary,rfm_level,brand|Giant Bicycles,brand|Norco Bicycles,brand|OHM Cycles,brand|Solex,brand|Trek Bicycles,brand|WeareA2B,online_order|False,online_order|True,product_class|high,product_class|low,product_class|medium,product_line|Mountain,product_line|Road,product_line|Standard,product_line|Touring,product_size|large,product_size|medium,product_size|small
136,Male,46,mid-age adult,Manufacturing,High Net Worth,Yes,QLD,3543.2,loyal customers,4.0,0.0,2.0,0.0,1.0,1.0,2.0,6.0,2.0,2.0,4.0,0.0,2.0,6.0,0.0,2.0,4.0,2.0
137,Male,27,adult,Property,High Net Worth,No,NSW,1496.4499999999998,potential loyalists,0.0,3.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,5.0,0.0,3.0,2.0,0.0,0.0,4.0,1.0
138,Male,5,adult,Financial Services,Affluent Customer,Yes,NSW,3377.12,can't loose,0.0,2.0,1.0,2.0,0.0,2.0,3.0,4.0,0.0,0.0,7.0,0.0,1.0,4.0,2.0,1.0,5.0,1.0
139,Male,1,mid-age adult,Telecommunications,Affluent Customer,No,QLD,5161.44,loyal customers,1.0,1.0,1.0,5.0,1.0,0.0,2.0,7.0,0.0,3.0,6.0,0.0,1.0,7.0,1.0,1.0,7.0,1.0
140,Male,9,adult,Manufacturing,Mass Customer,No,VIC,2699.8999999999996,champions,1.0,0.0,2.0,1.0,2.0,0.0,2.0,4.0,3.0,1.0,2.0,0.0,1.0,5.0,0.0,1.0,3.0,2.0
141,Male,67,senior cetizen,Financial Services,High Net Worth,Yes,NSW,2138.3500000000004,hibernating,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0
142,Male,57,mid-age adult,Health,Affluent Customer,No,VIC,3917.3399999999992,champions,4.0,1.0,1.0,0.0,2.0,3.0,5.0,6.0,3.0,2.0,6.0,0.0,1.0,10.0,0.0,0.0,7.0,4.0
143,Male,19,senior cetizen,Argiculture,Mass Customer,Yes,QLD,2474.77,potential loyalists,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,3.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0
145,Male,33,youth,Financial Services,Mass Customer,No,NSW,3140.3,loyal customers,1.0,1.0,1.0,3.0,1.0,0.0,6.0,1.0,0.0,1.0,6.0,0.0,1.0,6.0,0.0,2.0,4.0,1.0
146,Male,34,adult,Manufacturing,Mass Customer,No,NSW,217.05999999999995,hibernating,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
147,Female,32,mid-age adult,Health,Mass Customer,Yes,NSW,5034.16,loyal customers,0.0,0.0,0.0,3.0,2.0,1.0,5.0,1.0,1.0,1.0,4.0,0.0,1.0,4.0,1.0,2.0,3.0,1.0
148,Female,69,mid-age adult,,Mass Customer,Yes,VIC,3268.4,need attention,0.0,0.0,2.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,3.0,0.0,0.0,3.0,2.0,1.0,4.0,0.0
149,Female,41,adult,Health,Mass Customer,Yes,QLD,1680.6599999999999,potential loyalists,0.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0
150,Male,6,adult,Financial Services,Affluent Customer,No,NSW,2446.51,hibernating,0.0,0.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,0.0,3.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0
151,Male,36,mid-age adult,Manufacturing,Mass Customer,Yes,NSW,5665.410000000001,champions,1.0,0.0,1.0,0.0,1.0,4.0,2.0,5.0,1.0,0.0,6.0,0.0,0.0,6.0,1.0,1.0,4.0,2.0
152,Female,5,mid-age adult,Financial Services,Mass Customer,No,NSW,1966.88,hibernating,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
153,Female,73,mid-age adult,Entertainment,Mass Customer,Yes,NSW,5522.51,can't loose,0.0,0.0,0.0,1.0,4.0,2.0,3.0,4.0,0.0,1.0,6.0,1.0,1.0,5.0,0.0,2.0,5.0,0.0
154,Female,90,senior cetizen,,Mass Customer,No,NSW,683.6300000000001,potential loyalists,0.0,3.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,4.0,0.0,2.0,3.0,0.0,0.0,4.0,1.0
155,Male,4,adult,Manufacturing,Mass Customer,No,NSW,1088.42,new customers,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0
156,Female,23,mid-age adult,Financial Services,Mass Customer,Yes,VIC,3095.3699999999994,potential loyalists,0.0,2.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,1.0,4.0,0.0
157,Male,97,mid-age adult,Financial Services,Affluent Customer,No,VIC,183.1999999999999,hibernating,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
158,Male,99,adult,,Affluent Customer,No,NSW,4627.35,at risk,0.0,0.0,1.0,1.0,1.0,3.0,1.0,5.0,0.0,0.0,6.0,0.0,1.0,5.0,0.0,1.0,5.0,0.0
159,Male,90,adult,Health,Affluent Customer,No,NSW,2935.3700000000003,at risk,2.0,1.0,1.0,0.0,0.0,2.0,2.0,4.0,2.0,1.0,3.0,0.0,1.0,4.0,1.0,0.0,6.0,0.0
160,Male,5,mid-age adult,Health,Mass Customer,No,NSW,2614.1600000000003,hibernating,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
162,Male,90,mid-age adult,IT,Mass Customer,No,NSW,1329.61,hibernating,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0
163,Female,58,mid-age adult,Entertainment,High Net Worth,Yes,VIC,1101.28,hibernating,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
164,Female,55,youth,Retail,Affluent Customer,Yes,QLD,786.1400000000001,hibernating,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0
165,Male,61,adult,Argiculture,Mass Customer,Yes,NSW,6107.040000000001,champions,1.0,0.0,0.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,0.0,1.0,7.0,0.0,1.0,6.0,1.0
166,Male,54,senior cetizen,Manufacturing,Affluent Customer,No,QLD,4063.6599999999994,can't loose,3.0,1.0,0.0,3.0,0.0,0.0,6.0,1.0,0.0,1.0,6.0,0.0,4.0,3.0,0.0,1.0,4.0,2.0
169,Male,20,senior cetizen,Telecommunications,High Net Worth,Yes,NSW,696.26,hibernating,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0
170,Male,80,mid-age adult,Health,High Net Worth,No,VIC,1328.03,hibernating,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
171,Female,62,mid-age adult,Manufacturing,Mass Customer,No,NSW,4833.139999999999,loyal customers,0.0,0.0,0.0,7.0,1.0,0.0,0.0,8.0,0.0,1.0,7.0,0.0,1.0,6.0,1.0,1.0,6.0,1.0
172,Male,54,adult,Manufacturing,Affluent Customer,Yes,VIC,2348.66,champions,2.0,1.0,0.0,2.0,2.0,0.0,4.0,3.0,2.0,1.0,4.0,0.0,0.0,7.0,0.0,1.0,4.0,2.0
173,Female,99,adult,Health,Affluent Customer,No,NSW,6549.509999999999,loyal customers,2.0,2.0,2.0,0.0,3.0,0.0,6.0,3.0,0.0,1.0,8.0,0.0,3.0,6.0,0.0,3.0,3.0,3.0
174,Female,93,adult,Health,Mass Customer,No,NSW,7628.24,champions,0.0,1.0,2.0,3.0,2.0,2.0,8.0,2.0,0.0,4.0,6.0,0.0,2.0,7.0,1.0,1.0,7.0,2.0
175,Male,36,mid-age adult,Manufacturing,Affluent Customer,No,VIC,2170.54,at risk,1.0,0.0,1.0,2.0,0.0,1.0,3.0,2.0,0.0,2.0,3.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0
176,Male,39,adult,Property,Mass Customer,No,NSW,3025.5600000000004,potential loyalists,0.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0
177,Female,25,adult,Financial Services,High Net Worth,No,NSW,3980.14,loyal customers,2.0,3.0,0.0,2.0,3.0,1.0,6.0,5.0,1.0,3.0,7.0,1.0,6.0,3.0,1.0,3.0,4.0,4.0
179,Male,23,mid-age adult,Manufacturing,High Net Worth,Yes,NSW,1814.59,about to sleep,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0
180,Female,16,mid-age adult,Argiculture,Affluent Customer,No,QLD,4065.3500000000004,champions,2.0,2.0,1.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,5.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0
181,Female,49,adult,Manufacturing,Mass Customer,No,VIC,2365.2400000000002,need attention,0.0,1.0,0.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,4.0,0.0,1.0,4.0,0.0,2.0,3.0,0.0
182,Male,99,adult,Financial Services,Affluent Customer,Yes,QLD,5409.120000000001,champions,1.0,2.0,0.0,1.0,1.0,2.0,4.0,3.0,0.0,2.0,5.0,1.0,0.0,4.0,2.0,2.0,4.0,1.0
183,Female,7,youth,Retail,Affluent Customer,No,NSW,3187.8399999999997,at risk,1.0,0.0,2.0,2.0,0.0,1.0,4.0,2.0,1.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,6.0,0.0
184,Male,40,mid-age adult,Manufacturing,High Net Worth,Yes,NSW,2181.3500000000004,promising,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0
186,Female,46,mid-age adult,Financial Services,Mass Customer,No,QLD,2166.17,loyal customers,3.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,2.0,1.0,3.0,0.0,2.0,4.0,0.0,2.0,4.0,0.0
187,Male,97,senior cetizen,,Mass Customer,No,NSW,3014.88,champions,1.0,1.0,2.0,2.0,1.0,0.0,3.0,4.0,3.0,1.0,3.0,0.0,2.0,5.0,0.0,1.0,5.0,1.0
188,Female,54,mid-age adult,Property,High Net Worth,Yes,NSW,2658.87,loyal customers,0.0,1.0,3.0,1.0,1.0,0.0,3.0,3.0,0.0,2.0,4.0,0.0,0.0,5.0,1.0,0.0,5.0,1.0
189,Male,73,mid-age adult,Financial Services,Affluent Customer,No,VIC,5329.98,potential loyalists,1.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,4.0,0.0,1.0,4.0,0.0,3.0,2.0,0.0
190,Female,42,mid-age adult,Health,Affluent Customer,No,NSW,699.4800000000002,hibernating,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0
191,Male,22,senior cetizen,,Affluent Customer,Yes,NSW,834.9399999999999,hibernating,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
192,Female,2,mid-age adult,Health,Mass Customer,Yes,VIC,1519.4700000000003,hibernating,1.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0
193,Male,13,mid-age adult,Manufacturing,Mass Customer,Yes,QLD,2551.5,potential loyalists,0.0,2.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,4.0,0.0,2.0,3.0,0.0,2.0,1.0,2.0
194,Female,4,mid-age adult,Financial Services,Affluent Customer,No,QLD,2608.28,hibernating,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0
195,Female,34,senior cetizen,Manufacturing,Mass Customer,No,VIC,9633.409999999998,champions,0.0,0.0,0.0,2.0,4.0,1.0,4.0,3.0,0.0,0.0,7.0,0.0,0.0,6.0,1.0,6.0,1.0,0.0
196,Male,90,mid-age adult,Manufacturing,High Net Worth,No,NSW,3737.9999999999995,can't loose,1.0,2.0,2.0,1.0,1.0,1.0,6.0,2.0,1.0,2.0,5.0,1.0,2.0,5.0,0.0,1.0,6.0,1.0
198,Female,82,mid-age adult,Entertainment,Mass Customer,No,VIC,6631.870000000001,loyal customers,0.0,0.0,3.0,3.0,1.0,2.0,5.0,4.0,3.0,2.0,4.0,0.0,1.0,7.0,1.0,0.0,8.0,1.0
199,Female,61,mid-age adult,Health,Mass Customer,Yes,NSW,2650.53,potential loyalists,1.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0
200,Male,7,senior cetizen,Property,Affluent Customer,Yes,QLD,7283.86,champions,4.0,1.0,1.0,0.0,2.0,1.0,7.0,2.0,2.0,1.0,6.0,0.0,2.0,6.0,1.0,2.0,7.0,0.0
201,Male,45,mid-age adult,Manufacturing,Mass Customer,Yes,NSW,4159.18,loyal customers,1.0,1.0,0.0,2.0,2.0,1.0,2.0,5.0,1.0,1.0,5.0,0.0,1.0,5.0,1.0,1.0,5.0,1.0
202,Female,38,mid-age adult,Entertainment,Affluent Customer,Yes,QLD,1295.9100000000003,promising,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0
203,Male,71,mid-age adult,Argiculture,Mass Customer,Yes,NSW,1481.12,potential loyalists,1.0,0.0,0.0,3.0,0.0,1.0,1.0,4.0,1.0,1.0,3.0,0.0,1.0,4.0,0.0,0.0,4.0,1.0
204,Male,56,mid-age adult,Financial Services,Mass Customer,No,VIC,6287.290000000001,loyal customers,4.0,0.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,6.0,0.0,3.0,5.0,0.0,3.0,4.0,1.0
205,Male,18,senior cetizen,Financial Services,Mass Customer,Yes,VIC,2008.2699999999995,loyal customers,2.0,3.0,1.0,2.0,1.0,0.0,4.0,5.0,0.0,1.0,8.0,0.0,3.0,5.0,1.0,0.0,8.0,1.0
206,Female,98,senior cetizen,,Mass Customer,Yes,NSW,3816.6499999999996,hibernating,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0
208,Male,57,adult,Property,High Net Worth,No,QLD,3342.02,potential loyalists,2.0,0.0,2.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,4.0,0.0,1.0,4.0,0.0,0.0,5.0,0.0
209,Male,9,senior cetizen,,Affluent Customer,Yes,NSW,3081.0700000000006,at risk,1.0,2.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,4.0,1.0
210,Male,50,mid-age adult,Property,Mass Customer,No,VIC,2957.0299999999997,loyal customers,1.0,1.0,1.0,2.0,1.0,0.0,4.0,2.0,2.0,0.0,4.0,0.0,1.0,4.0,1.0,1.0,3.0,2.0
211,Female,6,mid-age adult,Manufacturing,Mass Customer,Yes,NSW,4090.05,loyal customers,2.0,0.0,2.0,3.0,2.0,0.0,7.0,2.0,3.0,2.0,4.0,0.0,2.0,5.0,2.0,3.0,6.0,0.0
212,Female,21,youth,IT,Affluent Customer,No,QLD,1790.41,hibernating,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
213,Male,13,adult,Financial Services,High Net Worth,Yes,QLD,7534.4800000000005,loyal customers,1.0,1.0,1.0,2.0,2.0,3.0,4.0,6.0,0.0,2.0,8.0,1.0,2.0,6.0,1.0,2.0,8.0,0.0
214,Male,82,senior cetizen,Health,Mass Customer,No,QLD,1595.7299999999998,need attention,0.0,0.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,0.0,4.0,0.0,2.0,3.0,0.0,1.0,2.0,2.0
215,Female,37,mid-age adult,Retail,High Net Worth,Yes,QLD,3889.3900000000003,champions,1.0,2.0,3.0,0.0,0.0,2.0,5.0,3.0,1.0,0.0,7.0,0.0,2.0,6.0,0.0,0.0,7.0,1.0
216,Female,12,adult,Financial Services,High Net Worth,Yes,NSW,2152.05,potential loyalists,0.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0
218,Female,37,adult,Property,High Net Worth,Yes,NSW,1476.17,potential loyalists,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0
219,Male,9,mid-age adult,Health,Mass Customer,No,NSW,1688.33,loyal customers,1.0,1.0,1.0,1.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,0.0,0.0,4.0,2.0
220,Female,79,senior cetizen,Manufacturing,High Net Worth,No,VIC,4304.11,loyal customers,2.0,0.0,0.0,2.0,0.0,2.0,3.0,3.0,1.0,1.0,4.0,0.0,0.0,6.0,0.0,1.0,4.0,1.0
221,Female,14,mid-age adult,Manufacturing,Mass Customer,No,NSW,3865.6800000000007,loyal customers,0.0,1.0,1.0,0.0,0.0,4.0,3.0,3.0,0.0,2.0,4.0,0.0,0.0,5.0,1.0,0.0,6.0,0.0
222,Male,89,mid-age adult,Health,Mass Customer,No,NSW,1428.06,promising,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
223,Male,13,adult,,Affluent Customer,Yes,NSW,4082.09,loyal customers,1.0,1.0,2.0,0.0,2.0,0.0,3.0,3.0,2.0,3.0,1.0,0.0,1.0,5.0,0.0,0.0,4.0,2.0
224,Male,2,mid-age adult,Financial Services,Affluent Customer,No,NSW,2461.7900000000004,potential loyalists,1.0,1.0,2.0,0.0,1.0,0.0,1.0,4.0,0.0,2.0,3.0,0.0,1.0,4.0,0.0,1.0,4.0,0.0
225,Female,84,mid-age adult,Health,Affluent Customer,No,NSW,1587.5500000000002,about to sleep,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0
226,Male,96,mid-age adult,Manufacturing,Mass Customer,No,NSW,1173.8600000000001,hibernating,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
227,Male,99,mid-age adult,Entertainment,Mass Customer,No,NSW,3906.03,potential loyalists,1.0,0.0,1.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,5.0,0.0,1.0,3.0,1.0,1.0,4.0,0.0
228,Female,59,adult,Manufacturing,High Net Worth,No,NSW,3719.75,at risk,0.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,5.0,0.0,1.0,3.0,1.0
230,Female,74,senior cetizen,Property,High Net Worth,No,NSW,4745.01,loyal customers,0.0,1.0,2.0,4.0,2.0,1.0,7.0,3.0,0.0,2.0,8.0,0.0,0.0,9.0,1.0,0.0,8.0,2.0
231,Male,48,adult,Financial Services,Mass Customer,Yes,NSW,2344.5200000000004,about to sleep,0.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0
232,Female,94,adult,Retail,Mass Customer,No,NSW,3157.5899999999997,at risk,0.0,0.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,5.0,0.0,2.0,4.0,0.0,0.0,6.0,0.0
233,Male,34,adult,Property,Mass Customer,No,NSW,2187.0899999999997,loyal customers,0.0,1.0,1.0,1.0,3.0,0.0,2.0,4.0,3.0,1.0,2.0,0.0,0.0,6.0,0.0,1.0,5.0,0.0
234,Female,71,mid-age adult,Retail,High Net Worth,No,NSW,5763.129999999999,champions,4.0,0.0,2.0,0.0,1.0,2.0,5.0,4.0,2.0,1.0,6.0,0.0,0.0,8.0,1.0,2.0,6.0,1.0
235,Female,30,mid-age adult,Health,Mass Customer,No,NSW,4685.820000000001,champions,0.0,3.0,2.0,0.0,4.0,2.0,6.0,5.0,2.0,2.0,7.0,1.0,5.0,4.0,1.0,2.0,9.0,0.0
236,Male,79,senior cetizen,Health,Affluent Customer,No,VIC,2434.64,potential loyalists,1.0,0.0,2.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0
237,Male,18,mid-age adult,Property,High Net Worth,Yes,NSW,3635.04,loyal customers,2.0,2.0,2.0,1.0,1.0,0.0,3.0,5.0,2.0,1.0,5.0,0.0,3.0,5.0,0.0,2.0,5.0,1.0
238,Male,54,adult,,Mass Customer,Yes,NSW,3112.5699999999997,at risk,2.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,3.0,0.0,1.0,4.0,0.0,0.0,4.0,1.0
239,Male,62,adult,Health,Affluent Customer,No,QLD,5928.23,champions,1.0,2.0,1.0,4.0,1.0,0.0,5.0,4.0,2.0,0.0,7.0,0.0,3.0,5.0,1.0,3.0,4.0,2.0
240,Male,49,adult,IT,High Net Worth,Yes,NSW,1893.0,at risk,1.0,0.0,1.0,0.0,1.0,2.0,2.0,3.0,0.0,2.0,3.0,1.0,1.0,3.0,0.0,1.0,3.0,1.0
241,Male,94,adult,Entertainment,Mass Customer,No,QLD,1922.8199999999997,about to sleep,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0
242,Male,17,adult,Property,Affluent Customer,No,NSW,2558.7,can't loose,1.0,0.0,2.0,3.0,1.0,0.0,2.0,5.0,0.0,1.0,6.0,0.0,2.0,4.0,1.0,3.0,3.0,1.0
243,Female,94,mid-age adult,Manufacturing,High Net Worth,Yes,NSW,2193.55,at risk,1.0,0.0,1.0,2.0,0.0,1.0,3.0,2.0,3.0,0.0,2.0,0.0,1.0,4.0,0.0,1.0,3.0,1.0
245,Female,6,youth,Financial Services,Affluent Customer,No,VIC,2213.0199999999995,potential loyalists,0.0,1.0,1.0,1.0,0.0,2.0,1.0,4.0,0.0,1.0,4.0,0.0,1.0,3.0,1.0,1.0,4.0,0.0
246,Female,63,adult,Manufacturing,High Net Worth,No,QLD,3174.16,loyal customers,0.0,2.0,2.0,0.0,2.0,3.0,4.0,5.0,1.0,1.0,7.0,0.0,4.0,5.0,0.0,1.0,5.0,3.0
247,Female,62,adult,Financial Services,High Net Worth,Yes,NSW,4913.16,can't loose,1.0,0.0,1.0,2.0,1.0,2.0,4.0,3.0,0.0,0.0,7.0,0.0,1.0,6.0,0.0,2.0,2.0,3.0
248,Female,76,mid-age adult,Health,Affluent Customer,Yes,NSW,3059.9399999999996,at risk,2.0,0.0,0.0,1.0,2.0,1.0,5.0,1.0,0.0,1.0,5.0,0.0,2.0,4.0,0.0,1.0,2.0,3.0
249,Male,65,adult,IT,High Net Worth,No,NSW,2236.13,loyal customers,2.0,2.0,0.0,3.0,1.0,1.0,4.0,5.0,2.0,1.0,6.0,0.0,2.0,7.0,0.0,0.0,6.0,3.0
250,Male,53,adult,Health,Mass Customer,Yes,NSW,2963.23,loyal customers,1.0,1.0,0.0,3.0,0.0,1.0,2.0,4.0,2.0,0.0,4.0,0.0,2.0,3.0,1.0,1.0,3.0,2.0
251,Female,88,mid-age adult,Financial Services,Affluent Customer,Yes,NSW,1210.0,about to sleep,0.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0
252,Female,39,adult,Property,Mass Customer,Yes,NSW,2597.6400000000003,at risk,1.0,0.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,3.0,0.0,0.0,5.0,0.0,0.0,4.0,1.0
253,Female,82,adult,Health,Mass Customer,Yes,NSW,1116.1499999999999,potential loyalists,1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0
254,Female,98,senior cetizen,Retail,Mass Customer,No,VIC,6780.95,loyal customers,1.0,0.0,0.0,1.0,1.0,4.0,3.0,4.0,0.0,0.0,7.0,0.0,2.0,4.0,1.0,1.0,6.0,0.0
255,Female,2,senior cetizen,IT,Mass Customer,No,VIC,6813.82,loyal customers,2.0,3.0,2.0,2.0,1.0,1.0,6.0,5.0,0.0,1.0,10.0,0.0,3.0,8.0,0.0,1.0,8.0,2.0
256,Female,16,mid-age adult,Health,High Net Worth,Yes,NSW,1728.66,potential loyalists,0.0,1.0,0.0,2.0,2.0,0.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0
257,Female,70,mid-age adult,Manufacturing,Affluent Customer,Yes,NSW,3650.5300000000007,at risk,2.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,4.0,0.0,1.0,4.0,0.0,1.0,4.0,0.0
258,Female,24,adult,Manufacturing,High Net Worth,No,NSW,1642.58,potential loyalists,1.0,0.0,2.0,1.0,0.0,1.0,5.0,0.0,1.0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,4.0,1.0
259,Female,70,adult,Health,High Net Worth,Yes,NSW,2124.65,potential loyalists,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0
260,Female,47,mid-age adult,Health,High Net Worth,Yes,QLD,3381.41,champions,2.0,1.0,2.0,1.0,2.0,1.0,4.0,5.0,3.0,1.0,5.0,0.0,4.0,5.0,0.0,2.0,5.0,2.0
261,Male,74,mid-age adult,,Mass Customer,No,NSW,4033.1499999999996,loyal customers,1.0,3.0,0.0,3.0,1.0,1.0,6.0,3.0,0.0,3.0,6.0,1.0,1.0,7.0,0.0,3.0,5.0,1.0
263,Female,89,adult,Health,High Net Worth,No,NSW,3476.9399999999996,loyal customers,2.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,0.0,2.0,5.0,0.0,2.0,5.0,0.0,3.0,4.0,0.0
264,Male,31,mid-age adult,Health,Mass Customer,No,NSW,198.13999999999996,hibernating,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0
265,Male,74,mid-age adult,Retail,High Net Worth,Yes,VIC,2692.9100000000003,hibernating,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0,2.0,2.0,0.0
266,Female,69,adult,Retail,Affluent Customer,No,NSW,1742.83,potential loyalists,0.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0
